x "u(x, 1.5)"
# Parameters{boundary_condition_0=1.000000000000000000000;boundary_condition_1=-1.000000000000000000000;diffusivity=1.000000000000000000000;space_max=15.707963267948966000000;space_points=100;time_max=5.000000000000000000000;time_points=1001;};
# time=1.500000;time_point=300;
# space;temperature;
0.000000000000000000000 1.000000000000000000000
0.158666295635848140000 0.910723227088587990000
0.317332591271696270000 0.821874661698889790000
0.475998886907544380000 0.733886588688582480000
0.634665182543392550000 0.647198982523748190000
0.793331478179240770000 0.562262215833061570000
0.951997773815088770000 0.479538476908734750000
1.110664069450936900000 0.399501582152475890000
1.269330365086785100000 0.322634960703007840000
1.427996660722633300000 0.249427692569653830000
1.586662956358481500000 0.180368592850894540000
1.745329251994329500000 0.115938447076257380000
1.903995547630177500000 0.056600610489556731000
2.062661843266025800000 0.002790281717658865900
2.221328138901873700000 -0.045097156028401919000
2.379994434537722200000 -0.086718269127294093000
2.538660730173570200000 -0.121793683549487400000
2.697327025809418200000 -0.150119651729976410000
2.855993321445266600000 -0.171578561345430560000
3.014659617081114600000 -0.186147897650135870000
3.173325912716963100000 -0.193907218488823640000
3.331992208352811100000 -0.195042766776550970000
3.490658503988659100000 -0.189849425826087080000
3.649324799624507500000 -0.178729814673863950000
3.807991095260355100000 -0.162190419527964090000
3.966657390896203100000 -0.140834759611418140000
4.125323686532051500000 -0.115353687103811910000
4.283989982167899900000 -0.086513017968151099000
4.442656277803747500000 -0.055138779947663807000
4.601322573439595900000 -0.022100443155261718000
4.759988869075444400000 0.011707434798200295000
4.918655164711291900000 0.045384664993537813000
5.077321460347140400000 0.078045463862556355000
5.235987755982987900000 0.108838528892815340000
5.394654051618836400000 0.136966607642130920000
5.553320347254683900000 0.161705025954379270000
5.711986642890533300000 0.182418668091072070000
5.870652938526380800000 0.198576942399788260000
6.029319234162229300000 0.209766319700008420000
6.187985529798076800000 0.215700096080085750000
6.346651825433926100000 0.216225105349235280000
6.505318121069773700000 0.211325186891620940000
6.663984416705622100000 0.201121299925039100000
6.822650712341469700000 0.185868262906599140000
6.981317007977318100000 0.165948184767211760000
7.139983303613165700000 0.141860740542524840000
7.298649599249015000000 0.114210525627119570000
7.457315894884862600000 0.083691798264789369000
7.615982190520710100000 0.051070987124793223000
7.774648486156558600000 0.017167398237992310000
7.933314781792406100000 -0.017167398237992251000
8.091981077428254600000 -0.051070987124793167000
8.250647373064103000000 -0.083691798264789327000
8.409313668699951400000 -0.114210525627119540000
8.567979964335799900000 -0.141860740542524840000
8.726646259971648300000 -0.165948184767211760000
8.885312555607495000000 -0.185868262906599160000
9.043978851243343400000 -0.201121299925039160000
9.202645146879191900000 -0.211325186891621030000
9.361311442515040300000 -0.216225105349235390000
9.519977738150888800000 -0.215700096080085890000
9.678644033786737200000 -0.209766319700008590000
9.837310329422583900000 -0.198576942399788460000
9.995976625058432300000 -0.182418668091072290000
10.154642920694281000000 -0.161705025954379490000
10.313309216330129000000 -0.136966607642131170000
10.471975511965976000000 -0.108838528892815590000
10.630641807601824000000 -0.078045463862556619000
10.789308103237673000000 -0.045384664993538076000
10.947974398873523000000 -0.011707434798200553000
11.106640694509368000000 0.022100443155261471000
11.265306990145218000000 0.055138779947663578000
11.423973285781067000000 0.086513017968150904000
11.582639581416915000000 0.115353687103811750000
11.741305877052762000000 0.140834759611417980000
11.899972172688610000000 0.162190419527963950000
12.058638468324459000000 0.178729814673863840000
12.217304763960307000000 0.189849425826086990000
12.375971059596154000000 0.195042766776550910000
12.534637355232002000000 0.193907218488823610000
12.693303650867852000000 0.186147897650135870000
12.851969946503697000000 0.171578561345430590000
13.010636242139547000000 0.150119651729976460000
13.169302537775396000000 0.121793683549487470000
13.327968833411244000000 0.086718269127294176000
13.486635129047091000000 0.045097156028402030000
13.645301424682939000000 -0.002790281717658735700
13.803967720318788000000 -0.056600610489556585000
13.962634015954636000000 -0.115938447076257220000
14.121300311590483000000 -0.180368592850894380000
14.279966607226331000000 -0.249427692569653660000
14.438632902862182000000 -0.322634960703007680000
14.597299198498030000000 -0.399501582152475720000
14.755965494133877000000 -0.479538476908734580000
14.914631789769725000000 -0.562262215833061460000
15.073298085405574000000 -0.647198982523748080000
15.231964381041420000000 -0.733886588688582360000
15.390630676677269000000 -0.821874661698889670000
15.549296972313117000000 -0.910723227088587880000
15.707963267948966000000 -1.000000000000000000000
