x "u(x, 5)"
# Parameters{boundary_condition_0=1.000000;boundary_condition_1=-1.000000;diffusivity=1.000000;space_max=15.707963;space_points=100;time_max=5.000000;time_points=1001;};
# time=5.000000;time_point=1000;
# space;temperature;
0.000000000000000000000 1.000000000000000000000
0.158666295635848140000 0.954305192888407870000
0.317332591271696270000 0.908762836676092920000
0.475998886907544380000 0.863524005259507680000
0.634665182543392550000 0.818737034969321930000
0.793331478179240770000 0.774546196695995450000
0.951997773815088770000 0.731090416571085980000
1.110664069450936900000 0.688502060501742120000
1.269330365086785100000 0.646905797100828290000
1.427996660722633300000 0.606417552619280760000
1.586662956358481500000 0.567143570376431820000
1.745329251994329500000 0.529179585905782730000
1.903995547630177500000 0.492610127597609860000
2.062661843266025800000 0.457507951037623100000
2.221328138901873700000 0.423933613526857880000
2.379994434537722200000 0.391935193438825600000
2.538660730173570200000 0.361548157145122560000
2.697327025809418200000 0.332795374242358670000
2.855993321445266600000 0.305687279766220950000
3.014659617081114600000 0.280222180010018920000
3.173325912716963100000 0.256386696504698140000
3.331992208352811100000 0.234156340696419440000
3.490658503988659100000 0.213496209909145420000
3.649324799624507500000 0.194361793336823770000
3.807991095260355100000 0.176699875106422930000
3.966657390896203100000 0.160449519922427290000
4.125323686532051500000 0.145543125477224140000
4.283989982167899900000 0.131907524719774900000
4.442656277803747500000 0.119465120243720970000
4.601322573439595900000 0.108135032508547930000
4.759988869075444400000 0.097834243362011880000
4.918655164711291900000 0.088478716401923341000
5.077321460347140400000 0.079984476108026253000
5.235987755982987900000 0.072268628391301645000
5.394654051618836400000 0.065250306243229653000
5.553320347254683900000 0.058851525509289543000
5.711986642890533300000 0.052997937440492061000
5.870652938526380800000 0.047619466568696860000
6.029319234162229300000 0.042650824574356344000
6.187985529798076800000 0.038031893131957588000
6.346651825433926100000 0.033707971186628105000
6.505318121069773700000 0.029629884688792456000
6.663984416705622100000 0.025753959442880031000
6.822650712341469700000 0.022041860359222343000
6.981317007977318100000 0.018460302982788439000
7.139983303613165700000 0.014980645655846812000
7.298649599249015000000 0.011578373002990312000
7.457315894884862600000 0.008232483557821362500
7.615982190520710100000 0.004924796236343293400
7.774648486156558600000 0.001639191962964962500
7.933314781792406100000 -0.001639191962964910600
8.091981077428254600000 -0.004924796236343243100
8.250647373064103000000 -0.008232483557821312200
8.409313668699951400000 -0.011578373002990265000
8.567979964335799900000 -0.014980645655846765000
8.726646259971648300000 -0.018460302982788394000
8.885312555607495000000 -0.022041860359222301000
9.043978851243343400000 -0.025753959442879996000
9.202645146879191900000 -0.029629884688792418000
9.361311442515040300000 -0.033707971186628063000
9.519977738150888800000 -0.038031893131957553000
9.678644033786737200000 -0.042650824574356316000
9.837310329422583900000 -0.047619466568696839000
9.995976625058432300000 -0.052997937440492054000
10.154642920694281000000 -0.058851525509289529000
10.313309216330129000000 -0.065250306243229639000
10.471975511965976000000 -0.072268628391301631000
10.630641807601824000000 -0.079984476108026267000
10.789308103237673000000 -0.088478716401923369000
10.947974398873523000000 -0.097834243362011880000
11.106640694509368000000 -0.108135032508547970000
11.265306990145218000000 -0.119465120243721000000
11.423973285781067000000 -0.131907524719774930000
11.582639581416915000000 -0.145543125477224140000
11.741305877052762000000 -0.160449519922427230000
11.899972172688610000000 -0.176699875106422900000
12.058638468324459000000 -0.194361793336823710000
12.217304763960307000000 -0.213496209909145420000
12.375971059596154000000 -0.234156340696419380000
12.534637355232002000000 -0.256386696504698090000
12.693303650867852000000 -0.280222180010018810000
12.851969946503697000000 -0.305687279766220840000
13.010636242139547000000 -0.332795374242358610000
13.169302537775396000000 -0.361548157145122450000
13.327968833411244000000 -0.391935193438825550000
13.486635129047091000000 -0.423933613526857710000
13.645301424682939000000 -0.457507951037622930000
13.803967720318788000000 -0.492610127597609640000
13.962634015954636000000 -0.529179585905782510000
14.121300311590483000000 -0.567143570376431700000
14.279966607226331000000 -0.606417552619280760000
14.438632902862182000000 -0.646905797100828290000
14.597299198498030000000 -0.688502060501742010000
14.755965494133877000000 -0.731090416571086090000
14.914631789769725000000 -0.774546196695995560000
15.073298085405574000000 -0.818737034969321930000
15.231964381041420000000 -0.863524005259507680000
15.390630676677269000000 -0.908762836676093030000
15.549296972313117000000 -0.954305192888408090000
15.707963267948966000000 -1.000000000000000000000
