x "u(x, 2.15)"
# Parameters{boundary_condition_0=1.000000000000000000000;boundary_condition_1=-1.000000000000000000000;diffusivity=1.000000000000000000000;space_max=15.707963267948966000000;space_points=100;time_max=5.000000000000000000000;time_points=1001;};
# time=2.150000;time_point=430;
# space;temperature;
0.000000000000000000000 1.000000000000000000000
0.158666295635848140000 0.922402666230209830000
0.317332591271696270000 0.845238009819164080000
0.475998886907544380000 0.768936507581693300000
0.634665182543392550000 0.693924142217086540000
0.793331478179240770000 0.620619929238066860000
0.951997773815088770000 0.549433190708422780000
1.110664069450936900000 0.480760520452982950000
1.269330365086785100000 0.414982408404775130000
1.427996660722633300000 0.352459518234775890000
1.586662956358481500000 0.293528641026252810000
1.745329251994329500000 0.238498377054262000000
1.903995547630177500000 0.187644626217961820000
2.062661843266025800000 0.141205993888317200000
2.221328138901873700000 0.099379241517755304000
2.379994434537722200000 0.062314929117501097000
2.538660730173570200000 0.030113408667226414000
2.697327025809418200000 0.002821332965204257000
2.855993321445266600000 -0.019571157070759241000
3.014659617081114600000 -0.037132412203466046000
3.173325912716963100000 -0.049990282774849099000
3.331992208352811100000 -0.058332037557885033000
3.490658503988659100000 -0.062403103951192460000
3.649324799624507500000 -0.062504572152380034000
3.807991095260355100000 -0.058989441757247241000
3.966657390896203100000 -0.052257627325093890000
4.125323686532051500000 -0.042749778462981891000
4.283989982167899900000 -0.030940008524856018000
4.442656277803747500000 -0.017327662732476618000
4.601322573439595900000 -0.002428290117367733600
4.759988869075444400000 0.013235987010578680000
4.918655164711291900000 0.029146488351281526000
5.077321460347140400000 0.044798140049720533000
5.235987755982987900000 0.059709541505768175000
5.394654051618836400000 0.073432683742588517000
5.553320347254683900000 0.085562071752365160000
5.711986642890533300000 0.095743013681905423000
5.870652938526380800000 0.103678857084261000000
6.029319234162229300000 0.109136976251457770000
6.187985529798076800000 0.111953344178018550000
6.346651825433926100000 0.112035557144605850000
6.505318121069773700000 0.109364218282195570000
6.663984416705622100000 0.103992627703472770000
6.822650712341469700000 0.096044769722705745000
6.981317007977318100000 0.085711631143377903000
7.139983303613165700000 0.073245927384243431000
7.298649599249015000000 0.058955354175737378000
7.457315894884862600000 0.043194520583298424000
7.615982190520710100000 0.026355753180883602000
7.774648486156558600000 0.008858990396370714600
7.933314781792406100000 -0.008858990396370756300
8.091981077428254600000 -0.026355753180883647000
8.250647373064103000000 -0.043194520583298472000
8.409313668699951400000 -0.058955354175737433000
8.567979964335799900000 -0.073245927384243500000
8.726646259971648300000 -0.085711631143377986000
8.885312555607495000000 -0.096044769722705828000
9.043978851243343400000 -0.103992627703472870000
9.202645146879191900000 -0.109364218282195680000
9.361311442515040300000 -0.112035557144605960000
9.519977738150888800000 -0.111953344178018680000
9.678644033786737200000 -0.109136976251457890000
9.837310329422583900000 -0.103678857084261140000
9.995976625058432300000 -0.095743013681905562000
10.154642920694281000000 -0.085562071752365312000
10.313309216330129000000 -0.073432683742588670000
10.471975511965976000000 -0.059709541505768342000
10.630641807601824000000 -0.044798140049720693000
10.789308103237673000000 -0.029146488351281686000
10.947974398873523000000 -0.013235987010578838000
11.106640694509368000000 0.002428290117367580500
11.265306990145218000000 0.017327662732476472000
11.423973285781067000000 0.030940008524855886000
11.582639581416915000000 0.042749778462981773000
11.741305877052762000000 0.052257627325093786000
11.899972172688610000000 0.058989441757247157000
12.058638468324459000000 0.062504572152379964000
12.217304763960307000000 0.062403103951192397000
12.375971059596154000000 0.058332037557884978000
12.534637355232002000000 0.049990282774849071000
12.693303650867852000000 0.037132412203466025000
12.851969946503697000000 0.019571157070759241000
13.010636242139547000000 -0.002821332965204236200
13.169302537775396000000 -0.030113408667226380000
13.327968833411244000000 -0.062314929117501049000
13.486635129047091000000 -0.099379241517755235000
13.645301424682939000000 -0.141205993888317120000
13.803967720318788000000 -0.187644626217961710000
13.962634015954636000000 -0.238498377054261880000
14.121300311590483000000 -0.293528641026252700000
14.279966607226331000000 -0.352459518234775780000
14.438632902862182000000 -0.414982408404775020000
14.597299198498030000000 -0.480760520452982900000
14.755965494133877000000 -0.549433190708422780000
14.914631789769725000000 -0.620619929238066860000
15.073298085405574000000 -0.693924142217086540000
15.231964381041420000000 -0.768936507581693300000
15.390630676677269000000 -0.845238009819164080000
15.549296972313117000000 -0.922402666230209830000
15.707963267948966000000 -1.000000000000000000000
