x "u(x, 4)"
# Parameters{boundary_condition_0=1.000000;boundary_condition_1=-1.000000;diffusivity=1.000000;space_max=15.707963;space_points=100;time_max=5.000000;time_points=1001;};
# time=4.000000;time_point=800;
# space;temperature;
0.000000000000000000000 1.000000000000000000000
0.158666295635848140000 0.946791519721841950000
0.317332591271696270000 0.893806948957828750000
0.475998886907544380000 0.841267998595173650000
0.634665182543392550000 0.789392005883985500000
0.793331478179240770000 0.738389806552535940000
0.951997773815088770000 0.688463677332777580000
1.110664069450936900000 0.639805371826281720000
1.269330365086785100000 0.592594272134092990000
1.427996660722633300000 0.546995677989070450000
1.586662956358481500000 0.503159254236664190000
1.745329251994329500000 0.461217656379070970000
1.903995547630177500000 0.421285352498555200000
2.062661843266025800000 0.383457658181864390000
2.221328138901873700000 0.347809999057975050000
2.379994434537722200000 0.314397413222309020000
2.538660730173570200000 0.283254303147937200000
2.697327025809418200000 0.254394443685034280000
2.855993321445266600000 0.227811249443048590000
3.014659617081114600000 0.203478301267685490000
3.173325912716963100000 0.181350127711946890000
3.331992208352811100000 0.161363233414931500000
3.490658503988659100000 0.143437362213545670000
3.649324799624507500000 0.127476978700797550000
3.807991095260355100000 0.113372947898562980000
3.966657390896203100000 0.101004388827415040000
4.125323686532051500000 0.090240674129576232000
4.283989982167899900000 0.080943544632066794000
4.442656277803747500000 0.072969304921856659000
4.601322573439595900000 0.066171063733639332000
4.759988869075444400000 0.060400981305150210000
4.918655164711291900000 0.055512484904260251000
5.077321460347140400000 0.051362413531294976000
5.235987755982987900000 0.047813053387154511000
5.394654051618836400000 0.044734027092058481000
5.553320347254683900000 0.042004001840232612000
5.711986642890533300000 0.039512184660874770000
5.870652938526380800000 0.037159576682619287000
6.029319234162229300000 0.034859962704357962000
6.187985529798076800000 0.032540617377291949000
6.346651825433926100000 0.030142714801567577000
6.505318121069773700000 0.027621434220662017000
6.663984416705622100000 0.024945760630284836000
6.822650712341469700000 0.022097985369202842000
6.981317007977318100000 0.019072917984663967000
7.139983303613165700000 0.015876826720658543000
7.298649599249015000000 0.012526130720710342000
7.457315894884862600000 0.009045872331607078500
7.615982190520710100000 0.005468002613320031500
7.774648486156558600000 0.001829517189153497700
7.933314781792406100000 -0.001829517189153430900
8.091981077428254600000 -0.005468002613319964700
8.250647373064103000000 -0.009045872331607014400
8.409313668699951400000 -0.012526130720710280000
8.567979964335799900000 -0.015876826720658484000
8.726646259971648300000 -0.019072917984663915000
8.885312555607495000000 -0.022097985369202794000
9.043978851243343400000 -0.024945760630284787000
9.202645146879191900000 -0.027621434220661965000
9.361311442515040300000 -0.030142714801567529000
9.519977738150888800000 -0.032540617377291900000
9.678644033786737200000 -0.034859962704357907000
9.837310329422583900000 -0.037159576682619239000
9.995976625058432300000 -0.039512184660874722000
10.154642920694281000000 -0.042004001840232570000
10.313309216330129000000 -0.044734027092058440000
10.471975511965976000000 -0.047813053387154483000
10.630641807601824000000 -0.051362413531294948000
10.789308103237673000000 -0.055512484904260230000
10.947974398873523000000 -0.060400981305150196000
11.106640694509368000000 -0.066171063733639332000
11.265306990145218000000 -0.072969304921856687000
11.423973285781067000000 -0.080943544632066822000
11.582639581416915000000 -0.090240674129576287000
11.741305877052762000000 -0.101004388827415100000
11.899972172688610000000 -0.113372947898563060000
12.058638468324459000000 -0.127476978700797630000
12.217304763960307000000 -0.143437362213545720000
12.375971059596154000000 -0.161363233414931530000
12.534637355232002000000 -0.181350127711947000000
12.693303650867852000000 -0.203478301267685620000
12.851969946503697000000 -0.227811249443048730000
13.010636242139547000000 -0.254394443685034390000
13.169302537775396000000 -0.283254303147937310000
13.327968833411244000000 -0.314397413222309130000
13.486635129047091000000 -0.347809999057975050000
13.645301424682939000000 -0.383457658181864280000
13.803967720318788000000 -0.421285352498555090000
13.962634015954636000000 -0.461217656379070920000
14.121300311590483000000 -0.503159254236664080000
14.279966607226331000000 -0.546995677989070340000
14.438632902862182000000 -0.592594272134092990000
14.597299198498030000000 -0.639805371826281720000
14.755965494133877000000 -0.688463677332777580000
14.914631789769725000000 -0.738389806552535830000
15.073298085405574000000 -0.789392005883985390000
15.231964381041420000000 -0.841267998595173540000
15.390630676677269000000 -0.893806948957828750000
15.549296972313117000000 -0.946791519721841950000
15.707963267948966000000 -1.000000000000000000000
