x "u(x, 3)"
# Parameters{boundary_condition_0=1.000000;boundary_condition_1=-1.000000;diffusivity=1.000000;space_max=15.707963;space_points=100;time_max=5.000000;time_points=1001;};
# time=3.000000;time_point=600;
# space;temperature;
0.000000000000000000000 1.000000000000000000000
0.158666295635848140000 0.935648767060372370000
0.317332591271696270000 0.871629588782499850000
0.475998886907544380000 0.808271447229736430000
0.634665182543392550000 0.745897191722400650000
0.793331478179240770000 0.684820504611131640000
0.951997773815088770000 0.625342908390191800000
1.110664069450936900000 0.567750832354238510000
1.269330365086785100000 0.512312760429686100000
1.427996660722633300000 0.459276485661521790000
1.586662956358481500000 0.408866500849038690000
1.745329251994329500000 0.361281558716877780000
1.903995547630177500000 0.316692438488768160000
2.062661843266025800000 0.275239958512349000000
2.221328138901873700000 0.237033276394439160000
2.379994434537722200000 0.202148518708348320000
2.538660730173570200000 0.170627781532716990000
2.697327025809418200000 0.142478540732586480000
2.855993321445266600000 0.117673506916782970000
3.014659617081114600000 0.096150954386542045000
3.173325912716963100000 0.077815546182982406000
3.331992208352811100000 0.062539668668692538000
3.490658503988659100000 0.050165279130129026000
3.649324799624507500000 0.040506258911422399000
3.807991095260355100000 0.033351252886903826000
3.966657390896203100000 0.028466963990949848000
4.125323686532051500000 0.025601859420796964000
4.283989982167899900000 0.024490233398360921000
4.442656277803747500000 0.024856560410946894000
4.601322573439595900000 0.026420063026879895000
4.759988869075444400000 0.028899410054498736000
4.918655164711291900000 0.032017454298119127000
5.077321460347140400000 0.035505914730105212000
5.235987755982987900000 0.039109905753197838000
5.394654051618836400000 0.042592216514652746000
5.553320347254683900000 0.045737246024838737000
5.711986642890533300000 0.048354505124348461000
5.870652938526380800000 0.050281604056690368000
6.029319234162229300000 0.051386654386058606000
6.187985529798076800000 0.051570026029932090000
6.346651825433926100000 0.050765413969636221000
6.505318121069773700000 0.048940184418904339000
6.663984416705622100000 0.046094986486226792000
6.822650712341469700000 0.042262632242796805000
6.981317007977318100000 0.037506265163799457000
7.139983303613165700000 0.031916853697235653000
7.298649599249015000000 0.025610062785894890000
7.457315894884862600000 0.018722571095611769000
7.615982190520710100000 0.011407915086573968000
7.774648486156558600000 0.003831952544479918200
7.933314781792406100000 -0.003831952544479828400
8.091981077428254600000 -0.011407915086573879000
8.250647373064103000000 -0.018722571095611679000
8.409313668699951400000 -0.025610062785894804000
8.567979964335799900000 -0.031916853697235570000
8.726646259971648300000 -0.037506265163799374000
8.885312555607495000000 -0.042262632242796708000
9.043978851243343400000 -0.046094986486226709000
9.202645146879191900000 -0.048940184418904256000
9.361311442515040300000 -0.050765413969636151000
9.519977738150888800000 -0.051570026029932034000
9.678644033786737200000 -0.051386654386058564000
9.837310329422583900000 -0.050281604056690347000
9.995976625058432300000 -0.048354505124348447000
10.154642920694281000000 -0.045737246024838724000
10.313309216330129000000 -0.042592216514652739000
10.471975511965976000000 -0.039109905753197838000
10.630641807601824000000 -0.035505914730105226000
10.789308103237673000000 -0.032017454298119155000
10.947974398873523000000 -0.028899410054498760000
11.106640694509368000000 -0.026420063026879929000
11.265306990145218000000 -0.024856560410946936000
11.423973285781067000000 -0.024490233398360966000
11.582639581416915000000 -0.025601859420797013000
11.741305877052762000000 -0.028466963990949903000
11.899972172688610000000 -0.033351252886903889000
12.058638468324459000000 -0.040506258911422469000
12.217304763960307000000 -0.050165279130129109000
12.375971059596154000000 -0.062539668668692622000
12.534637355232002000000 -0.077815546182982503000
12.693303650867852000000 -0.096150954386542156000
12.851969946503697000000 -0.117673506916783060000
13.010636242139547000000 -0.142478540732586560000
13.169302537775396000000 -0.170627781532717100000
13.327968833411244000000 -0.202148518708348490000
13.486635129047091000000 -0.237033276394439270000
13.645301424682939000000 -0.275239958512349170000
13.803967720318788000000 -0.316692438488768210000
13.962634015954636000000 -0.361281558716877890000
14.121300311590483000000 -0.408866500849038750000
14.279966607226331000000 -0.459276485661521790000
14.438632902862182000000 -0.512312760429685990000
14.597299198498030000000 -0.567750832354238400000
14.755965494133877000000 -0.625342908390191800000
14.914631789769725000000 -0.684820504611131640000
15.073298085405574000000 -0.745897191722400650000
15.231964381041420000000 -0.808271447229736430000
15.390630676677269000000 -0.871629588782500080000
15.549296972313117000000 -0.935648767060372590000
15.707963267948966000000 -1.000000000000000000000
